i,forum,global_ms,tenant_ms
542,physics,1.553523001348367,2.0664350013248622
542,physics,1.4463320003414992,1.9616850004240405
542,physics,1.628981000976637,2.1603559980576392
542,physics,1.54098499842803,2.0946490003552753
542,physics,1.6081770008895546,2.17324900222593
543,physics,1.698989999567857,2.316926998901181
543,physics,1.6200819991354365,2.1532989994739182
543,physics,1.776889999746345,2.3243869982252363
543,physics,2.0780600025318563,2.536740001232829
543,physics,1.6226059997279663,2.268963999085827
543,physics,1.6563049975957256,2.0726760012621526
543,physics,1.8722550012171268,2.319776998774614
543,physics,1.9204269992769696,2.006132999667898
543,physics,1.4634889994340483,2.1573180019913707
543,physics,1.4786149986321107,2.046042998699704
543,physics,1.40618700243067,2.29556100021
543,physics,1.5732899992144667,2.0137639985478017
543,physics,1.6229060020123143,2.179510000132723
543,physics,1.608539001608733,2.183191001677187
543,physics,1.712757999484893,2.4669070007803384
543,physics,1.5319289996114094,2.3249050027516205
543,physics,2.1720539989473764,2.711215001909295
543,physics,1.621127001271816,2.172680000512628
543,physics,1.4951249977457337,2.066606997686904
543,physics,2.3064430024533067,2.438209001411451
544,physics,2.001511998969363,2.803377999953227
544,physics,2.1622179992846213,2.732992001256207
544,physics,2.1031360010965727,2.9979710016050376
544,physics,2.584372999990592,2.9920240012870636
544,physics,2.376738000748446,2.9900490008003544
544,physics,1.924143001815537,2.5778669987630565
544,physics,1.9074649972026236,3.1035570027597714
544,physics,2.3821310023777187,3.1641150017094333
544,physics,2.0098390014027245,2.6935870009765495
544,physics,2.289544001541799,2.879422998375958
544,physics,2.228420002211351,3.4412720015097875
544,physics,2.298851999512408,2.730714997596806
544,physics,2.1505810000235215,2.960280999104725
544,physics,2.1671620015695225,2.8560979990288615
544,physics,2.1425730010378174,2.6670070001273416
544,physics,1.9550200013327412,3.116422998573398
544,physics,2.444000001560198,3.1271610023395624
544,physics,2.623858999868389,3.070667000429239
544,physics,2.252563001093222,2.8854170013801195
544,physics,2.2926800011191517,3.294158999779029
545,physics,2.6655660003598314,3.559845998097444
545,physics,2.4113920007948764,3.6179740018269513
545,physics,4.753280998556875,4.423262998898281
545,physics,2.8871009999420494,3.295600999990711
545,physics,4.774388999067014,5.780942999990657
545,physics,4.681837999669369,5.778837999969255
545,physics,5.339921000995673,5.952765000984073
545,physics,4.541712998616276,5.711566001991741
545,physics,4.707169999164762,5.748186998971505
545,physics,5.464281002787175,6.251424001675332
545,physics,5.594709000433795,6.200439998792717
545,physics,4.6332140009326395,5.811267001263332
545,physics,5.181917997106211,5.686980999598745
545,physics,4.536959000688512,5.843320999701973
545,physics,4.483994001930114,5.482721000589663
545,physics,5.0070809993485454,6.500999999843771
545,physics,5.026003000239143,5.777173999376828
545,physics,5.019341999286553,5.628480001178104
545,physics,5.028895000577904,6.462964000093052
545,physics,4.580378001264762,5.883427998924162
546,physics,4.820647001906764,4.833461000089301
546,physics,4.498955997405574,5.3033830008644145
546,physics,4.256009000528138,5.1496070009307005
546,physics,4.244984000251861,5.975361997116124
546,physics,4.279818000213709,5.48890800200752
546,physics,4.885695998382289,4.9668159990687855
546,physics,4.8001529976318125,5.763268996815896
546,physics,5.048992999945767,5.1097989999107085
546,physics,4.3864799990842585,5.018569998355815
546,physics,4.024541998660425,4.7485579998465255
546,physics,4.3965410004602745,5.528286001208471
546,physics,4.1128520024358295,5.157673000212526
546,physics,4.451451000932138,5.047755999839865
546,physics,4.44089300071937,5.369433998566819
546,physics,4.905812998913461,5.329653999069706
546,physics,4.434766000485979,5.0391069999022875
546,physics,4.134912000154145,5.948117999651004
546,physics,4.851723999308888,5.632045998936519
546,physics,4.901607997453539,5.484064000484068
546,physics,4.173110999545315,4.721321998658823
547,physics,4.182829001365462,5.264350998913869
547,physics,4.115458999876864,4.454017998796189
547,physics,3.9074169981176965,4.888514999038307
547,physics,4.277822001313325,5.072151001513703
547,physics,4.1013429981830996,5.06721599958837
547,physics,4.079944999830332,4.6710409988008905
547,physics,3.810728001553798,4.951782000716776
547,physics,4.596735001541674,5.969732999801636
547,physics,4.3757960011134855,4.68334600009257
547,physics,3.9307129991357215,5.055342997366097
547,physics,4.3574259980232455,4.910068000754109
547,physics,4.25046499731252,5.080851002276177
547,physics,4.5266829984029755,4.525756998191355
547,physics,4.1364910030097235,4.831739002838731
547,physics,4.011436998553108,5.311113000061596
547,physics,4.274056998838205,4.968838002241682
547,physics,3.9301270007854328,4.755816000397317
547,physics,4.333912998845335,4.914700999506749
547,physics,4.609308001818135,4.829336998227518
547,physics,4.649959999369457,4.947040000843117
548,physics,5.204297001910163,5.378480000217678
548,physics,4.319920000853017,5.137604999617906
548,physics,4.7572110015607905,5.488914001034573
548,physics,4.520311998930993,6.202458000188926
548,physics,4.490777999308193,5.172533998120343
548,physics,4.790180999407312,5.629044000670547
548,physics,4.331775999162346,5.50580300114234
548,physics,4.607587998179952,5.200180999963777
548,physics,4.327821003244026,5.416378000518307
548,physics,4.614090001268778,6.086387998948339
548,physics,5.254400002741022,6.697068001813022
548,physics,4.955214997607982,5.995584000629606
548,physics,4.684838000684977,5.785908000689233
548,physics,5.56493400290492,5.963100000371924
548,physics,4.881570999714313,6.265029998758109
548,physics,4.705208000814309,5.006612998840865
548,physics,4.787141999258893,6.064059998607263
548,physics,4.516271001193672,5.3857839993725065
548,physics,5.245639000349911,5.457972001750022
548,physics,4.905507001240039,6.468890998803545
549,physics,4.294796999602113,5.445177001092816
549,physics,5.50907599972561,5.339159000868676
549,physics,4.98513999991701,5.32778100023279
549,physics,4.22670899934019,5.161814999155467
549,physics,4.389854999317322,6.021971999871312
549,physics,4.299062999052694,5.780396997579373
549,physics,4.764983998029493,5.245034997642506
549,physics,5.003493002732284,6.312256999081001
549,physics,4.696071002399549,5.401206002716208
549,physics,4.554136001388542,5.207760001212591
549,physics,4.6761509984207805,6.314656002359698
549,physics,5.1300459999765735,5.235890999756521
549,physics,5.346791000192752,5.984290000924375
549,physics,4.571859997668071,5.667040997650474
549,physics,5.621699998300755,4.154198999458458
549,physics,2.479155002220068,3.2778629974927753
549,physics,2.5700149999465793,3.213738000340527
549,physics,2.4876009993022308,3.2264579967886675
549,physics,2.10392200096976,2.983390000736108
549,physics,2.647088000230724,3.9193139964481816
550,physics,1.3444789983623195,1.935200001753401
550,physics,1.3314159987203311,2.1232809995126445
550,physics,1.659028999711154,2.3713599985057954
550,physics,1.6420369975094218,2.288022002176149
550,physics,1.536169002065435,2.3075999997672625
550,physics,1.6196489996218588,2.172104999772273
550,physics,1.6384660011681262,2.185493998695165
550,physics,1.5413520013680682,1.9872109987773001
550,physics,1.51172800178756,1.9736340000235941
550,physics,1.43319199924008,1.9156259986630175
550,physics,1.357839999400312,1.9662230006360915
550,physics,1.3328509994607884,2.322221000213176
550,physics,1.8947680000565015,2.304032997926697
550,physics,1.7142990000138525,2.2784649991081096
550,physics,1.6620200003671926,2.410980003332952
550,physics,1.670002002356341,2.290042000822723
550,physics,1.5972469991538674,1.9840709974232595
550,physics,1.382811002258677,1.9805030024144799
550,physics,1.3820220010529738,2.0817869990423787
550,physics,1.5244930000335444,2.580399999715155
551,physics,1.6044730000430718,2.273900001455331
551,physics,1.428915998985758,2.092686998366844
551,physics,1.7910450005729217,2.167765000194777
551,physics,1.5373610003734939,2.3630760006199125
551,physics,1.703338999504922,2.110534998791991
551,physics,1.6663669994159136,2.467390997480834
551,physics,1.6311030012730043,2.340339000511449
551,physics,1.6303000011248514,2.267851999931736
551,physics,1.7398050003976095,2.163555000151973
551,physics,1.5082549980434123,2.292057997692609
551,physics,1.4506600018648896,2.193986998463515
551,physics,1.7417340022802819,2.312234999408247
551,physics,1.6735650024202187,2.071983999485383
551,physics,1.4604940006393008,2.074502997857053
551,physics,1.7829429998528212,2.186633999372134
551,physics,1.7557690007379279,2.4006410021684133
551,physics,1.6583850010647438,2.5774129971978255
551,physics,1.8710100011958275,2.237075001175981
551,physics,1.5082120007718913,2.163442000892246
551,physics,1.4844830002402887,2.017798000451876
552,physics,2.351735001866473,3.3550590014783666
552,physics,2.442786997562507,3.246639000280993
552,physics,2.2267690001172014,2.8249330025573727
552,physics,2.497744997526752,3.5241359983047005
552,physics,3.266277999500744,4.1498430000501685
552,physics,2.408176998869749,2.96448199878796
552,physics,2.362375998927746,3.128276002826169
552,physics,3.3330600017507095,3.0672279972350225
552,physics,2.1657580000464804,3.082452996750362
552,physics,2.373349998379126,2.9584670010081027
552,physics,2.54474200119148,2.864008001779439
552,physics,2.0615929970517755,2.9991960000188556
552,physics,2.304106998053612,2.9356079976423644
552,physics,2.363546002015937,3.688912998768501
552,physics,2.6857400007429533,4.483849999814993
552,physics,2.9792209970764816,3.606129001127556
552,physics,2.522904000215931,3.62396600030479
552,physics,2.1276949992170557,2.7879209992534015
552,physics,1.9537209991540294,3.2098330011649523
552,physics,2.1589649986708537,2.753726002993062
553,physics,2.3768469982314855,2.9258379981911276
553,physics,2.061646999209188,3.1328759978350718
553,physics,2.516330001526512,3.594615001929924
553,physics,2.7408230016590096,2.985264000017196
553,physics,1.9853550002153497,3.0114840010355692
553,physics,2.328482998564141,3.0994919980003033
553,physics,2.3668600006203633,3.024118999746861
553,physics,2.1209929982433096,2.817260003212141
553,physics,2.211458999227034,3.5180720005882904
553,physics,2.8874650015495718,3.152544999466045
553,physics,2.058248999674106,2.866987000743393
553,physics,2.2622619981120806,2.973481998196803
553,physics,2.45953099874896,3.1554140005027875
553,physics,2.0801579994440544,2.826100000675069
553,physics,1.9967439984611701,3.0423190000874456
553,physics,2.437489998555975,3.137817999231629
553,physics,2.0127869975112844,2.769411999906879
553,physics,1.9412439978623297,3.272383000876289
553,physics,2.173865999793634,3.300063999631675
553,physics,2.2790830007579643,3.1312739993154537
554,physics,1.5155930013861507,2.384496998274699
554,physics,1.6974119971564505,2.9054049991827924
554,physics,2.5336560029245447,2.421139997750288
554,physics,1.6002519987523556,2.125736999005312
554,physics,1.7225820010935422,3.0566159985028207
554,physics,2.9175649979151785,2.750152001681272
554,physics,1.6351389967894647,2.137247000064235
554,physics,1.5363200000138022,2.2845769999548793
554,physics,1.656897999055218,2.2709520017087925
554,physics,2.038386002823245,2.6146970012632664
554,physics,1.529995002783835,1.9877979975717608
554,physics,1.4152510011626873,1.960330999281723
554,physics,1.426549999450799,2.1720789991377387
554,physics,1.636838998820167,2.7737320015148725
554,physics,1.7143390032288153,2.0326150006440002
554,physics,1.4274099994509015,1.99724499907461
554,physics,1.4156420002109371,2.296941998793045
554,physics,1.8247669977426995,2.1625869994750246
554,physics,1.651905997277936,2.097595999657642
554,physics,1.43665599898668,2.013114997680532
555,physics,2.2716090024914593,2.8032119989802595
555,physics,2.0185009998385794,2.6063039986183867
555,physics,2.172230997530278,2.867131999664707
555,physics,2.447677998134168,3.51278499874752
555,physics,2.3005100010777824,2.741677002632059
555,physics,2.0177400001557544,3.1039899986353703
555,physics,2.3538940004073083,3.1309059995692223
555,physics,2.387459000601666,2.8864810010418296
555,physics,1.8902099982369691,2.9307689983397722
555,physics,2.1036060024925973,2.9287690013006795
555,physics,2.8129720012657344,3.0940340002416633
555,physics,2.024920002440922,2.86697599949548
555,physics,2.052193998679286,3.0238270010158885
555,physics,2.2760579995519947,2.7364790003048256
555,physics,2.109377997840056,2.9533260021707974
555,physics,1.9102059995930176,2.914841999881901
555,physics,2.1656149983755313,3.371901999344118
555,physics,2.0860219992755447,2.7605010000115726
555,physics,1.933527000801405,3.037990998564055
555,physics,2.194857002905337,3.275930001109373
556,physics,1.5776750005898066,2.1558410007855855
556,physics,1.4501810001092963,2.378391000092961
556,physics,1.6240490003838204,2.602851000119699
556,physics,1.6941380017669871,2.213822997873649
556,physics,1.5897009980108123,2.353099000174552
556,physics,1.4466350003203843,2.050323000730714
556,physics,1.4429990005737636,2.497278001101222
556,physics,2.0583440018526744,2.7570250022108667
556,physics,1.9388100008654874,2.4142949987435713
556,physics,1.7550129996379837,2.5837859975581523
556,physics,2.0807699984288774,2.370807000261266
556,physics,1.6650739999022335,2.2820619997219183
556,physics,1.9756820001930464,2.446915998007171
556,physics,3.2514520025870297,3.299939002317842
556,physics,2.376938999077538,3.1539340016024653
556,physics,2.06724500094424,2.410752000287175
556,physics,1.8971829995280132,2.5559319983585738
556,physics,1.940119000209961,2.5134550014627166
556,physics,2.004400001169415,2.369535999605432
556,physics,1.7011950003507081,2.5802319978538435
557,physics,1.8438639999658335,2.3121670019463636
557,physics,1.5675079994252883,2.2293080000963528
557,physics,1.8130830030713696,2.536436000809772
557,physics,1.7584279994480312,2.3382100007438567
557,physics,1.7680609998933505,2.222702001745347
557,physics,1.790120000805473,2.5246389996027574
557,physics,1.619530998141272,2.4425049996352755
557,physics,1.772006002283888,2.4864229999366216
557,physics,2.101178000884829,2.3710540008323733
557,physics,1.6776189986558165,2.475122997566359
557,physics,1.5192920000117738,2.2376769993570633
557,physics,1.5797420019225683,2.1939260004728567
557,physics,1.9658139972307254,2.502118000847986
557,physics,1.8445299974700902,2.580632997705834
557,physics,1.9315600002300926,2.677133001270704
557,physics,2.063471998553723,2.7679080012603663
557,physics,1.779713998985244,2.236278000054881
557,physics,1.8834370021068025,2.3579740009154193
557,physics,1.613918000657577,2.4326279999513645
557,physics,1.7037439974956214,2.539057000831235
558,physics,1.6165699998964556,2.3307730007218197
558,physics,1.70603900187416,2.366837998124538
558,physics,2.019121999182971,2.6462599998922087
558,physics,1.829583998187445,2.8166760021122172
558,physics,1.9232790000387467,2.690255998459179
558,physics,1.929450998432003,2.5837299981503747
558,physics,1.7937250013346784,2.4777680009719916
558,physics,2.176936002797447,2.4360520001209807
558,physics,1.6994420002447441,2.4841509984980803
558,physics,1.7082010017475113,2.7669139999488834
558,physics,1.8162129999836907,2.3884740003268234
558,physics,1.8423440014885273,2.9359389991441276
558,physics,2.1614360011881217,2.638396999827819
558,physics,2.050703998975223,2.6122960007342044
558,physics,1.8398199972580187,2.8041999976267107
558,physics,1.8132160003005993,2.639878999616485
558,physics,1.863715999206761,2.8858000005129725
558,physics,2.0798810000997037,2.593862998764962
558,physics,1.6494089977641124,2.774412998405751
558,physics,2.0252770009392407,3.0208839998522308
559,physics,2.590536998468451,3.536190000886563
559,physics,2.9747640001005493,3.690432000439614
559,physics,2.0418790008989163,2.7652570024656598
559,physics,1.9568349998735357,2.7388329981477
559,physics,2.106337997247465,3.191969997715205
559,physics,2.0680729976447765,2.646736000315286
559,physics,2.183362998039229,3.5430470015853643
559,physics,2.622764000989264,3.376476000994444
559,physics,2.1326599999156315,2.694824997888645
559,physics,1.8340080023335759,2.653267998539377
559,physics,2.2060299997974653,2.7488810010254383
559,physics,2.2295550006674603,2.903049000451574
559,physics,2.3527360026491806,2.715500999329379
559,physics,2.6096270012203604,3.4217850006825756
559,physics,2.5917909988493193,2.977023999847006
559,physics,1.9824680020974483,2.577308998297667
559,physics,1.9386819985811599,2.96832800086122
559,physics,1.977912997972453,2.893225999287097
559,physics,2.0413149977684952,2.712247001909418
559,physics,1.854938000178663,2.858330000890419
560,physics,1.8000599993683863,2.0956360021955334
560,physics,1.659716999711236,2.195823999500135
560,physics,1.7176110013679136,1.9429660023888573
560,physics,1.2716249984805472,1.894369997899048
560,physics,1.4821629993093666,2.0219699981680606
560,physics,1.6299460003210697,2.473339998687152
560,physics,1.640695998503361,1.9598030012275558
560,physics,1.335266002570279,2.027176000410691
560,physics,1.3328969980648253,2.0191900002828334
560,physics,1.4779640005144756,2.1413869981188327
560,physics,1.5951739987940527,2.267548999952851
560,physics,1.3637070005643182,1.9151699998474214
560,physics,1.3149470032658428,1.848353997047525
560,physics,1.2814279980375431,2.005410999117885
560,physics,1.3555709992942866,1.9810149969998747
560,physics,1.8493180032237433,2.2454469981312286
560,physics,1.4773090006201528,1.8680050015973393
560,physics,1.6295669993269257,1.8514639996283222
560,physics,1.4726709996466525,2.025537000008626
560,physics,1.8487249981262721,2.7722910017473623
561,physics,1.6820279997773468,2.395538002019748
561,physics,1.7375850002281368,2.45873399762786
561,physics,1.9896019985026214,2.441990000079386
561,physics,1.6913050021685194,2.23242699939874
561,physics,1.7188050005643163,2.4640049996378366
561,physics,1.7528419994050637,2.344458000152372
561,physics,2.406640000117477,2.8254009994270746
561,physics,2.229419998911908,2.382011000008788
561,physics,1.9291899989184458,2.981722998811165
561,physics,2.221246999397408,2.6453159989614505
561,physics,1.7774109983292874,2.3450360022252426
561,physics,1.922658000694355,2.6522659973124973
561,physics,2.032092001172714,2.680797999346396
561,physics,2.375371001107851,3.43680199875962
561,physics,2.1801980001328047,3.098542001680471
561,physics,2.3818730005586985,2.907480000430951
561,physics,2.338996000617044,2.7933450001000892
561,physics,2.164402998459991,2.614033001009375
561,physics,2.154187000996899,2.8467890006140806
561,physics,2.349975002289284,3.1765120002091862
562,physics,1.3877599994884804,2.002160999836633
562,physics,1.4237239993235562,1.9966460022260435
562,physics,1.6383710026275367,2.4382690025959164
562,physics,1.8543010010034777,2.234944000520045
562,physics,1.4670579985249788,2.219837999291485
562,physics,1.4090410004428122,2.240926998638315
562,physics,1.626582998142112,2.3575890008942224
562,physics,1.7555289996380452,2.3189260027720593
562,physics,1.5200359994196333,2.033349999692291
562,physics,1.4804929996898863,1.9990360015071929
562,physics,1.395939998474205,2.045396002358757
562,physics,1.5987379993021023,2.7375380013836548
562,physics,2.17820599937113,2.4026920000324026
562,physics,1.759734997904161,2.3828669982322026
562,physics,1.8954869992739987,2.2893349996593315
562,physics,1.5559349994873628,2.044798999122577
562,physics,1.4226109997252934,2.051385999948252
562,physics,1.4556280002580024,1.9468899990897626
562,physics,1.574112000525929,2.3307800001930445
562,physics,1.6280239979096223,2.6482530010980554
563,physics,1.4405290021386463,1.9751219988393132
563,physics,1.3998869981151074,1.9259869986854028
563,physics,1.7263360023207497,2.082007998978952
563,physics,1.509451998572331,2.445729001919972
563,physics,1.5322789986385033,2.4024320009630173
563,physics,1.7565419984748587,2.156730999558931
563,physics,1.616816000023391,2.183115000661928
563,physics,1.5466939985344652,2.1833270002389327
563,physics,1.6779969992057886,2.035262001299998
563,physics,1.3443619973259047,2.1794849999423604
563,physics,1.353638002910884,2.15730800118763
563,physics,1.6393810001318343,2.081546001136303
563,physics,1.5753760017105378,2.404729002591921
563,physics,1.509672001702711,2.1482499978446867
563,physics,1.6577579990553204,2.147012997738784
563,physics,2.907018999394495,2.2826589993201196
563,physics,1.685491999523947,2.3016560007818043
563,physics,1.7348750006931368,2.019545001530787
563,physics,1.4308040008472744,1.9715379967237823
563,physics,1.3705960009247065,2.0673039980465546
564,physics,2.2880819997226354,3.1908700002531987
564,physics,2.6445530020282604,3.3596690009289887
564,physics,2.3370250019070227,3.0882680002832785
564,physics,2.5885440009005833,3.7613640015479177
564,physics,2.8950349988008384,3.696656000101939
564,physics,2.3212100022647064,3.0083130004641134
564,physics,2.3535020009148866,3.268102002039086
564,physics,2.9100490028213244,3.2764779971330427
564,physics,2.2263549981289543,3.1607999990228564
564,physics,2.7329399999871384,3.480716000922257
564,physics,2.4137100008374546,3.51005099946633
564,physics,2.4649150000186637,3.1914499995764345
564,physics,2.475769000739092,3.8589860014326405
564,physics,2.513375999114942,3.049593997275224
564,physics,2.2324090023175813,3.9845450010034256
564,physics,2.6313729977118783,3.4458999980415683
564,physics,2.3307150004256982,3.005774000484962
564,physics,2.1387959968706127,3.3817519979493227
564,physics,2.586433998658322,3.5691599987330846
564,physics,2.564690999861341,3.0391899999813177
565,physics,1.6159269980562385,2.4045220015977975
565,physics,1.7512579979666043,2.16353399810032
565,physics,1.4765969972359017,2.170045998354908
565,physics,1.496829998359317,2.21721599882585
565,physics,1.8431690004945267,3.487514000880765
565,physics,2.019692001340445,2.429641997878207
565,physics,1.5701429983892012,2.180758998292731
565,physics,1.6063500006566755,2.491396000550594
565,physics,1.717859002383193,2.2298559997580014
565,physics,1.604349003173411,2.1668680019502062
565,physics,1.5977429975464474,2.1818939967488404
565,physics,1.5958059993863571,2.2663919990009163
565,physics,1.9531489997461904,2.946517000964377
565,physics,2.3406279979099054,2.75530400176649
565,physics,1.7087460000766441,2.3161680001066998
565,physics,3.171673000906594,2.5158039970847312
565,physics,1.7470760030846577,2.5479989999439567
565,physics,1.8487740017008036,2.3339049985224847
565,physics,1.6007989979698323,2.1821440022904426
565,physics,1.7175649991258979,3.010349999385653
566,physics,2.080508002109127,2.8936420021636877
566,physics,2.4368929989577737,3.830181001831079
566,physics,2.646127999469172,2.7321099987602793
566,physics,2.1319849984138273,3.4201070011476986
566,physics,2.3417679985868745,3.190251998603344
566,physics,2.2451799995906185,2.6906940001936164
566,physics,1.9376529999135528,2.8841570019721985
566,physics,2.171071999327978,3.8813020000816323
566,physics,2.468521000992041,3.0036999996809755
566,physics,2.156924001610605,3.1194559996947646
566,physics,2.651438000611961,3.511230999720283
566,physics,2.574800000729738,2.8832180032623
566,physics,2.2886059996380936,2.9914950027887244
566,physics,2.0539659999485593,3.508024998154724
566,physics,2.5907899980666116,2.955677999125328
566,physics,2.1937340025033336,2.934244999778457
566,physics,2.5626809983805288,3.258964999986347
566,physics,2.7064990026701707,3.041689000383485
566,physics,2.1611459997075144,2.6268649999110494
566,physics,1.913431002321886,2.7840729999297764
567,physics,1.6819510019558948,2.4601919976703357
567,physics,1.8017980000877287,2.4145040006260388
567,physics,1.726098998915404,2.7345769995008595
567,physics,2.464713998051593,2.6843959967663977
567,physics,1.8599860013637226,2.4125759991875384
567,physics,2.135352999175666,2.967984000861179
567,physics,2.180865001719212,2.6263590007147286
567,physics,1.986187999136746,2.3607750008523
567,physics,1.643889001570642,2.4061689982772805
567,physics,1.8528330001572613,2.5094160009757616
567,physics,2.498456000466831,2.777306999632856
567,physics,1.7562790017109364,2.370959999097977
567,physics,1.8137879997084383,2.517857999919215
567,physics,1.8844070000341162,2.7967550013272557
567,physics,2.027968999755103,2.7300729998387396
567,physics,1.8214390001958236,2.3964380015968345
567,physics,1.8040810027741827,2.5018180022016168
567,physics,1.8074539984809235,2.6800929990713485
567,physics,2.0184589993732516,2.5936159981938545
567,physics,1.8016639987763483,2.5390869996044785
568,physics,1.921170998684829,2.346848999877693
568,physics,1.7462559990235604,2.2433900012401864
568,physics,1.5191109996521845,2.125312999851303
568,physics,1.6443619970232248,2.238488999864785
568,physics,1.6233620008279104,2.6871730005950667
568,physics,1.7348119981761556,2.160930001991801
568,physics,1.5243650013871957,2.115677001711447
568,physics,1.4541519994963892,1.9968079977843445
568,physics,1.3795739978377242,2.2382729985110927
568,physics,1.6562189994147047,2.3541560003650375
568,physics,1.7840250002336688,2.3683809995418414
568,physics,1.6062820031947922,2.5402249993931036
568,physics,2.3566980016767047,2.570176999142859
568,physics,1.7076819967769552,2.09657400046126
568,physics,1.463461998355342,2.046737998171011
568,physics,1.4450239978032187,2.249779001431307
568,physics,1.7503279996162746,2.1907039990765043
568,physics,1.8519039986131247,2.2464380017481744
568,physics,1.7250899982172996,2.316378002433339
568,physics,1.510199002950685,2.401985999313183
569,physics,1.389983000990469,1.9316079997224733
569,physics,1.5135459980228916,2.2728369985998143
569,physics,1.733223001792794,2.3665480002819095
569,physics,1.5832159988349304,2.012642999034142
569,physics,1.5937809985189233,2.1152640001673717
569,physics,1.4774470000702422,2.303997000126401
569,physics,1.5357689990196377,2.0334430009825155
569,physics,1.4256419999583159,1.969556000403827
569,physics,1.3287029978528153,2.1125690000189934
569,physics,1.5160609982558526,2.224342999397777
569,physics,1.4900690002832562,2.4059410025074612
569,physics,1.5762789989821613,2.135997001460055
569,physics,1.6680179978720844,2.232000999356387
569,physics,1.6759810023359023,2.0835919967794325
569,physics,1.6220949983107857,2.3578440013807267
569,physics,1.5412169996125158,1.9865989997924771
569,physics,1.3870660004613455,1.9448540006123949
569,physics,1.5842270004213788,2.076520999253262
569,physics,1.5052640010253526,2.117269999871496
569,physics,2.012487999309087,2.2943869989831
570,physics,2.494980999472318,3.153788002236979
570,physics,2.1374989992182236,3.1156879995251074
570,physics,2.3131160014600027,3.6064499981875997
570,physics,2.6752779995149467,3.120315999694867
570,physics,2.0670760022767354,2.8397019996191375
570,physics,2.0908750011585653,2.8361120021145325
570,physics,2.2208580012375023,3.251341997383861
570,physics,2.4449850025121123,3.027358001418179
570,physics,2.4730720033403486,3.1799290009075776
570,physics,2.24287599849049,3.2917369971983135
570,physics,2.236323998658918,2.925240001786733
570,physics,2.065758999378886,3.012336001120275
570,physics,2.176906000386225,3.2762900009402074
570,physics,2.2190310010046232,2.947828998003388
570,physics,2.6541580009507015,3.6195280008541886
570,physics,2.2729109987267293,3.067130997806089
570,physics,2.060658000118565,3.1786430008651223
570,physics,2.7014090010197833,3.4338309997110628
570,physics,2.445070000248961,3.3619989990256727
570,physics,2.231389000371564,2.933373998530442
571,physics,1.7807339972932823,2.581474996986799
571,physics,1.8420920023345388,2.3103089988580905
571,physics,1.8099140033882577,2.361800001381198
571,physics,1.948428001924185,2.638050002133241
571,physics,1.8043399977614172,2.991360001033172
571,physics,1.909923998027807,2.5388549984199926
571,physics,1.7481249997217674,2.5112390030699316
571,physics,2.0202839987177867,2.758056998573011
571,physics,1.9805119991360698,2.540896999562392
571,physics,3.0833120035822503,2.7141419996041805
571,physics,2.1460430034494493,2.71812099890667
571,physics,2.0978549982828554,2.96826100020553
571,physics,2.224121999461204,2.5308010008302517
571,physics,1.9562960005714558,2.5464450009167194
571,physics,1.9836870014842134,2.658453999174526
571,physics,2.023019998887321,2.829955999914091
571,physics,2.0394300008774735,2.374641000642441
571,physics,2.10678000075859,2.8683050004474353
571,physics,1.9140920012432616,2.7959789986198302
571,physics,1.8337830006203149,2.492209998308681
572,physics,2.466702000674559,3.5403790025156923
572,physics,3.18433400025242,3.763950000575278
572,physics,3.36011800027336,3.520252001180779
572,physics,2.845593000529334,4.228985999361612
572,physics,2.838191998307593,3.810858997894684
572,physics,2.5121750004473142,3.862320998450741
572,physics,2.637623001646716,3.583521000109613
572,physics,2.4965800002973992,3.2533310004509985
572,physics,2.347125999222044,3.3692850010993425
572,physics,2.586316997621907,4.006402999948477
572,physics,2.4762440007179976,3.249277000577422
572,physics,3.0390829997486435,3.570291999494657
572,physics,2.763429998594802,3.528686000208836
572,physics,2.353601001232164,3.6258899999666028
572,physics,2.418923999357503,4.1361939984199125
572,physics,2.753919001406757,3.7002149983891286
572,physics,2.599850999104092,3.6155239977233578
572,physics,2.9590789999929257,3.555186998710269
572,physics,2.647362998686731,3.425023998715915
572,physics,2.4767830000200775,3.5429729978204705
573,physics,1.4309150028566364,1.9946560023527127
573,physics,1.4063249982427806,2.2934549997444265
573,physics,1.5729400001873728,2.1184769975661766
573,physics,2.2582719975616783,2.673512000910705
573,physics,1.5664319980714936,2.1869619995413814
573,physics,1.4832359993306454,4.4849250007246155
573,physics,4.01102300020284,4.4944580004084855
573,physics,3.8937150020501576,4.420209999807412
573,physics,4.203643002256285,4.843061997235054
573,physics,3.887679002218647,4.727487998025026
573,physics,4.405241001222748,4.435609997017309
573,physics,3.6631879993365146,4.837692002183758
573,physics,4.074114000104601,4.6893799990357365
573,physics,4.254952000337653,4.770604999066563
573,physics,4.326877999119461,4.843563001486473
573,physics,3.6907860012433957,4.403673003253061
573,physics,3.9441839981009252,5.272875998343807
573,physics,4.296172999602277,5.03819699952146
573,physics,3.755372999876272,4.197441001451807
573,physics,4.14594499670784,4.67151299744728
574,physics,4.391828999359859,4.679686000599759
574,physics,4.323727000155486,5.0549730003695
574,physics,4.33426400195458,5.759060000855243
574,physics,4.344098000728991,5.036353999457788
574,physics,4.030484000395518,5.095327000162797
574,physics,4.388650002510985,4.989659999409923
574,physics,4.6798879993730225,5.46907799798646
574,physics,4.441523000423331,4.7134809974522796
574,physics,4.148681997321546,4.974217001290526
574,physics,4.03940699834493,4.917926999041811
